,OverallQual,GrLivArea,GarageArea,Neighborhood,1stFlrSF,BsmtFinSF1,LotArea,YearBuilt,LotFrontage,BsmtUnfSF,OpenPorchSF,YearRemodAdd,WoodDeckSF,MasVnrArea,OverallCond,2ndFlrSF,MoSold,ExterQual,BsmtQual_Gd,GarageFinish_RFn,Id,SalePrice
196,6,1279,473.0,156270.1224489796,1279,641.0,10125,1977,75.0,276.0,83,1977,238,0.0,6,0,2,3,0,0,202,171500.0
197,6,1310,398.0,125914.94594594595,865,617.0,7000,1924,50.0,0.0,0,1950,0,0.0,6,445,5,3,0,0,203,112000.0
198,6,848,420.0,196442.92617449665,848,662.0,4438,2004,35.44363665142349,186.0,0,2004,149,205.0,5,0,1,4,1,1,204,149000.0
199,5,1284,240.0,125914.94594594595,720,312.0,3500,1947,50.0,408.0,35,1950,0,0.0,7,564,4,3,0,0,205,110000.0
200,7,1442,500.0,192854.50632911394,1442,0.0,11851,1990,99.0,1424.0,34,1990,0,0.0,5,0,5,3,1,1,206,180500.0
201,5,1696,349.0,136793.13513513515,1696,0.0,13673,1962,40.0,1140.0,30,1962,0,0.0,5,0,3,3,0,1,207,143900.0
202,4,1100,312.0,145847.08,1100,419.0,12493,1960,99.77407676571288,375.0,0,1960,355,0.0,5,0,4,3,0,1,208,141000.0
203,7,2062,454.0,186555.7966101695,1180,1065.0,14364,1988,114.71662840492272,92.0,55,1989,60,128.0,5,882,4,4,1,0,209,277000.0
204,6,1092,504.0,145847.08,1092,787.0,8250,1964,75.0,305.0,0,1964,0,260.0,7,0,7,3,1,1,210,145000.0
205,5,864,0.0,128219.7,864,468.0,5604,1925,67.0,396.0,0,1950,0,0.0,6,0,4,3,0,0,211,98000.0
206,6,1212,460.0,128219.7,1212,36.0,10420,2009,83.0,1176.0,22,2009,100,0.0,5,0,3,3,1,1,212,186000.0
207,7,1852,644.0,223054.89411764705,932,822.0,8640,2009,72.0,78.0,108,2009,168,0.0,5,920,7,3,1,1,213,252678.0
208,5,990,576.0,196442.92617449665,990,716.0,13568,1995,43.0,274.0,0,1995,224,0.0,5,0,7,3,1,0,214,156000.0
209,6,1392,299.0,196442.92617449665,689,378.0,10900,1977,76.58474320669045,311.0,36,1977,0,153.0,7,703,3,3,1,0,215,161750.0
210,5,1236,447.0,145847.08,1236,360.0,10011,1957,72.0,710.0,0,1996,0,64.0,6,0,5,3,0,0,216,134450.0
211,7,1436,484.0,196442.92617449665,1436,946.0,8450,2004,65.0,490.0,98,2004,139,266.0,5,0,4,4,1,0,217,210000.0
212,4,1328,210.0,125914.94594594595,810,0.0,9906,1925,57.0,686.0,172,1950,0,0.0,4,518,9,3,0,0,218,107000.0
213,7,1954,431.0,210624.72549019608,1137,341.0,15660,1939,133.20737349404024,457.0,119,2006,0,312.0,9,817,5,4,0,0,219,311500.0
214,7,1248,438.0,194870.88235294117,1248,16.0,3010,2005,43.0,1232.0,0,2006,108,16.0,5,0,3,4,1,0,220,167240.0
215,7,1498,675.0,196442.92617449665,1498,0.0,8990,2006,73.0,1498.0,33,2006,351,0.0,5,0,4,4,1,1,221,204900.0
216,6,2267,390.0,192854.50632911394,1010,0.0,8068,2002,64.43426329510696,1010.0,46,2002,120,0.0,5,1257,12,4,1,1,222,200000.0
217,6,1552,434.0,189050.0684931507,811,550.0,11475,1975,85.0,163.0,208,1975,209,0.0,6,741,2,3,1,1,223,179900.0
218,4,864,576.0,145847.08,864,524.0,10500,1971,70.0,160.0,0,1971,216,0.0,6,0,3,3,0,0,224,97000.0
219,10,2392,968.0,284706.625,2392,56.0,13472,2003,103.0,2336.0,105,2003,248,922.0,5,0,6,5,0,0,225,386250.0
220,5,1302,280.0,104493.75,630,0.0,1680,1971,21.0,630.0,0,1971,0,142.0,5,672,5,3,0,0,226,112000.0
221,7,2520,721.0,288200.24242424243,1214,565.0,9950,1995,82.0,638.0,114,1995,224,290.0,5,1306,6,4,1,1,227,290000.0
222,6,987,280.0,104493.75,483,321.0,1869,1970,21.0,162.0,0,1970,0,127.0,6,504,9,3,0,0,228,106000.0
223,5,912,336.0,136793.13513513515,912,842.0,8521,1967,70.0,70.0,0,1967,0,0.0,5,0,5,3,0,0,229,125000.0
224,7,1555,430.0,194870.88235294117,1555,16.0,3182,2005,43.0,1357.0,20,2006,143,16.0,5,0,5,4,1,0,230,192500.0
225,6,1194,312.0,145847.08,1194,0.0,8760,1959,73.0,1194.0,0,1959,0,220.0,6,0,4,3,0,1,231,148000.0
226,6,987,288.0,104493.75,483,0.0,1680,1972,21.0,483.0,0,1972,0,297.0,5,504,6,3,0,0,233,94500.0
227,5,894,308.0,196442.92617449665,894,182.0,10650,1976,75.0,0.0,0,1976,365,0.0,6,0,2,3,0,0,234,128200.0
228,6,1960,440.0,192854.50632911394,860,625.0,7851,2002,62.70121481530551,235.0,48,2002,288,-1.0,5,1100,5,4,1,0,235,216500.0
229,6,987,264.0,104493.75,483,358.0,1680,1971,21.0,125.0,0,1971,0,604.0,3,504,8,3,0,0,236,89500.0
230,7,1414,494.0,196442.92617449665,1414,24.0,8773,2004,65.0,1390.0,105,2004,132,98.0,5,0,5,4,1,1,237,185500.0
231,7,1744,457.0,186555.7966101695,1014,402.0,9453,1993,44.6127325009657,594.0,70,2003,370,0.0,7,730,2,4,1,1,238,194500.0
232,8,1694,818.0,284706.625,1694,0.0,12030,2007,93.0,1694.0,228,2007,168,254.0,5,0,12,5,0,0,239,318000.0
233,6,1487,220.0,128219.7,798,94.0,8741,1945,52.0,641.0,140,1950,0,0.0,4,689,4,3,0,0,240,113000.0
234,8,1566,750.0,223054.89411764705,1566,1078.0,9000,2008,75.0,488.0,168,2008,144,36.0,5,0,4,4,1,1,241,262500.0
235,5,866,0.0,125914.94594594595,866,329.0,3880,1945,40.0,357.0,42,1997,58,0.0,9,0,8,3,0,0,242,110500.0
236,5,1440,352.0,125914.94594594595,889,0.0,5000,1900,63.0,540.0,0,1950,0,0.0,4,551,4,3,0,0,243,79000.0
237,6,1217,288.0,186555.7966101695,626,0.0,10762,1980,75.0,626.0,28,1980,0,0.0,6,591,4,3,1,1,244,120000.0
238,7,2110,463.0,186555.7966101695,1222,695.0,8880,1994,70.9192188969447,253.0,130,2002,0,0.0,5,888,5,4,1,1,245,205000.0
239,7,1872,604.0,189050.0684931507,1872,929.0,10400,1988,80.0,916.0,39,1988,197,102.0,5,0,6,3,1,0,246,241500.0
240,6,1928,440.0,125914.94594594595,908,0.0,9142,1910,69.0,1020.0,60,1950,0,0.0,8,1020,4,3,0,0,247,137000.0
241,6,1375,451.0,145847.08,1375,0.0,11310,1954,75.0,1367.0,30,1954,0,0.0,5,0,6,3,0,0,248,140000.0
242,7,1668,500.0,196442.92617449665,840,0.0,11317,2003,72.0,840.0,68,2003,144,101.0,5,828,9,4,1,1,249,180000.0
243,6,2144,389.0,212565.42857142858,1444,697.0,159000,1958,750.3887091561986,747.0,98,2006,0,472.0,7,700,6,4,1,0,250,277000.0
244,3,1306,0.0,126334.64912280702,1306,0.0,5350,1940,55.0,728.0,0,1966,263,0.0,2,0,5,3,0,0,251,76500.0
245,8,1625,538.0,210624.72549019608,1625,1573.0,4750,2006,44.0,0.0,0,2007,123,481.0,5,0,12,4,1,0,252,235000.0
246,6,1640,520.0,186555.7966101695,798,0.0,8366,2004,65.0,798.0,45,2004,138,0.0,5,842,12,4,1,1,253,173000.0
247,6,1302,309.0,145847.08,1302,270.0,9350,1964,85.0,452.0,0,1991,333,108.0,7,0,10,3,1,1,254,158000.0
248,5,1314,294.0,145847.08,1314,922.0,8400,1957,70.0,392.0,0,1957,250,0.0,6,0,6,3,0,1,255,145000.0
249,7,2291,429.0,192854.50632911394,1005,0.0,8738,1999,66.0,975.0,0,1999,192,302.0,5,1286,2,4,1,0,256,230000.0
250,6,1728,673.0,223054.89411764705,864,503.0,8791,2003,64.0,361.0,56,2003,216,0.0,5,864,5,4,1,1,257,207500.0
251,7,1604,660.0,196442.92617449665,1604,1334.0,8814,2006,68.0,270.0,110,2006,123,180.0,5,0,3,4,1,1,258,220000.0
252,7,1792,564.0,196442.92617449665,963,361.0,12435,2001,80.0,602.0,96,2001,0,172.0,5,829,5,4,1,1,259,231500.0
253,5,882,308.0,125914.94594594595,882,0.0,12702,1956,70.0,0.0,45,1956,0,0.0,5,0,12,3,0,0,260,97000.0
254,6,1382,884.0,145847.08,1382,672.0,19296,1962,120.0,0.0,0,1962,0,399.0,5,0,5,3,0,0,261,176000.0
255,8,2574,868.0,196442.92617449665,1482,0.0,9588,2007,69.0,1482.0,148,2007,0,270.0,5,1092,11,4,0,0,262,276000.0
256,6,1212,492.0,136793.13513513515,1212,506.0,8471,1977,88.0,0.0,12,1995,292,46.0,7,0,7,3,1,0,263,151000.0
257,5,1316,484.0,125914.94594594595,926,234.0,5500,1929,50.0,0.0,0,2001,0,0.0,7,0,4,3,0,0,264,130000.0
258,5,764,504.0,125914.94594594595,764,0.0,5232,1925,30.0,680.0,0,2004,0,0.0,5,0,6,3,0,0,265,73000.0
259,6,1422,576.0,189050.0684931507,1422,588.0,12090,1981,78.0,606.0,0,1981,276,210.0,6,0,6,3,1,0,266,175500.0
260,6,1511,413.0,192854.50632911394,802,714.0,11207,1997,70.0,88.0,75,1997,95,0.0,5,709,6,3,1,0,267,185000.0
261,5,2192,240.0,142591.36,1052,378.0,8400,1939,60.0,342.0,24,1997,262,0.0,8,720,7,3,0,0,268,179500.0
262,5,778,924.0,105716.73529411765,778,403.0,6900,1940,71.0,212.0,25,1955,0,0.0,6,0,2,3,0,0,269,120500.0
263,6,1113,504.0,128219.7,1113,751.0,7917,1976,67.3437277108759,392.0,30,1976,370,174.0,7,0,5,3,0,1,270,148000.0
264,8,1939,1053.0,223054.89411764705,1095,0.0,10728,2006,84.0,1095.0,51,2006,192,0.0,5,844,8,4,1,1,271,266000.0
265,7,1363,439.0,212565.42857142858,1363,226.0,39104,1954,73.0,96.0,0,2005,81,0.0,7,0,4,3,1,0,272,241500.0
266,8,2270,671.0,288200.24242424243,1164,524.0,11764,1999,92.0,628.0,57,2007,132,348.0,7,1106,4,4,1,0,273,290000.0
267,6,1632,338.0,145847.08,1632,620.0,9600,1958,80.0,0.0,0,1988,289,183.0,6,0,4,3,0,1,274,139000.0
268,5,816,264.0,156270.1224489796,816,546.0,8314,1982,76.0,270.0,0,1982,168,0.0,7,0,6,3,0,0,275,124500.0
269,7,1548,672.0,126334.64912280702,952,0.0,7264,1925,55.0,952.0,0,2007,74,0.0,7,596,10,4,0,0,276,205000.0
270,7,1560,573.0,156270.1224489796,1560,0.0,9196,2003,129.0,1560.0,150,2003,100,0.0,5,0,4,4,0,0,277,201000.0
271,4,864,400.0,192854.50632911394,864,120.0,19138,1951,140.0,744.0,0,1951,0,0.0,5,0,6,3,0,0,278,141000.0
272,7,2022,505.0,212565.42857142858,1156,392.0,10005,1977,83.0,768.0,117,1977,288,299.0,5,866,3,3,1,0,280,192000.0
273,7,1982,575.0,186555.7966101695,1175,421.0,11287,1989,82.0,386.0,84,1989,0,340.0,6,807,1,4,1,0,281,228500.0
274,6,1262,572.0,223054.89411764705,1262,905.0,7200,2006,60.0,357.0,120,2006,0,68.0,5,0,5,4,1,0,282,185000.0
275,7,1314,626.0,284706.625,1314,904.0,5063,2007,34.0,410.0,62,2008,172,166.0,5,0,4,4,1,1,283,207500.0
276,8,1468,898.0,223054.89411764705,1468,0.0,9612,2008,74.0,1468.0,150,2009,210,72.0,5,0,12,4,1,0,284,244600.0
277,6,1575,529.0,186555.7966101695,1575,430.0,8012,1992,50.0,1145.0,0,1992,0,0.0,5,0,7,4,1,1,285,179200.0
278,7,1250,528.0,223054.89411764705,625,0.0,4251,2006,35.0,625.0,54,2007,0,0.0,5,625,6,4,1,1,286,164700.0
279,6,1734,440.0,145847.08,1085,600.0,9786,1962,77.0,312.0,0,1981,0,0.0,7,649,6,3,0,1,287,159000.0
280,4,858,0.0,145847.08,858,614.0,8125,1971,69.11302104974949,244.0,0,1971,0,0.0,4,0,6,3,0,0,288,88000.0
281,5,900,280.0,136793.13513513515,900,450.0,9819,1967,78.41844711138515,432.0,0,1967,0,31.0,5,0,2,3,0,0,289,122000.0
282,6,1396,384.0,126334.64912280702,698,0.0,8730,1915,60.0,698.0,0,2003,0,0.0,7,698,7,3,0,0,290,153575.0
283,8,1919,685.0,196442.92617449665,1079,0.0,15611,2006,120.0,1079.0,51,2006,0,0.0,5,840,7,4,1,1,291,233230.0
284,5,1716,0.0,142591.36,936,210.0,5687,1912,55.0,570.0,184,2000,0,0.0,6,780,3,3,0,0,292,135900.0
285,5,1716,281.0,128219.7,1148,292.0,11409,1949,60.0,476.0,0,2008,0,0.0,4,568,1,3,0,0,293,131000.0
286,7,2263,539.0,189050.0684931507,1468,795.0,16659,1977,141.7050852514187,0.0,250,1994,0,34.0,7,795,3,3,0,0,294,235000.0
287,6,1644,418.0,145847.08,1644,1285.0,9600,1953,80.0,131.0,0,1953,110,238.0,5,0,10,3,0,0,295,167000.0
288,6,1003,588.0,156270.1224489796,1003,819.0,7937,1984,37.0,184.0,0,1984,120,0.0,6,0,3,3,0,0,296,142500.0
289,5,1558,282.0,105716.73529411765,910,420.0,13710,1950,75.0,490.0,0,1950,289,0.0,5,648,6,3,0,0,297,152000.0
290,7,1950,576.0,223054.89411764705,975,649.0,7399,1997,66.0,326.0,10,1998,0,1600.0,5,975,6,4,1,1,298,239000.0
291,6,1743,539.0,189050.0684931507,1041,384.0,11700,1968,90.0,143.0,0,1968,224,365.0,6,702,6,4,0,0,299,175000.0
292,6,1152,300.0,210624.72549019608,1152,0.0,14000,1950,80.0,1092.0,36,2004,0,0.0,8,0,8,3,0,0,300,158500.0
293,5,1336,375.0,210624.72549019608,1336,841.0,15750,1953,90.0,324.0,0,1953,0,56.0,5,0,6,3,0,0,301,157000.0
294,8,2452,683.0,196442.92617449665,1210,281.0,16226,1998,66.0,747.0,50,1999,208,0.0,5,1242,5,4,1,0,302,267000.0
295,7,1541,843.0,196442.92617449665,1541,0.0,13704,2001,118.0,1541.0,81,2002,468,150.0,5,0,1,4,1,1,303,205000.0
296,5,894,552.0,196442.92617449665,894,894.0,9800,1972,70.0,0.0,0,1972,256,0.0,7,0,7,3,0,0,304,149900.0
297,7,3493,870.0,125914.94594594595,1675,0.0,18386,1880,87.0,1470.0,0,2002,302,0.0,9,1818,5,3,0,0,305,295000.0
298,8,2000,888.0,196442.92617449665,2000,1464.0,10386,2004,80.0,536.0,0,2005,168,246.0,5,0,7,4,1,0,306,305900.0
299,7,2243,746.0,186555.7966101695,1122,700.0,13474,1990,116.0,0.0,44,1991,127,246.0,5,1121,6,4,1,1,307,225000.0
300,6,1406,0.0,105716.73529411765,1035,0.0,7920,1920,63.25227631349123,319.0,144,1950,0,0.0,7,371,3,3,0,0,308,89500.0
301,4,861,539.0,128219.7,861,262.0,12342,1940,98.56813058852384,599.0,0,1950,158,0.0,5,0,3,3,0,0,309,82500.0
302,9,1944,708.0,284706.625,1944,1274.0,12378,2003,90.0,622.0,175,2004,208,0.0,5,0,11,4,0,0,310,360000.0
303,6,1501,420.0,192854.50632911394,697,518.0,7685,1993,61.375472660250026,179.0,63,1994,190,112.0,5,804,5,3,1,0,311,165600.0
304,6,972,240.0,145847.08,972,680.0,8000,1948,50.0,292.0,0,2002,0,0.0,6,0,5,3,0,0,312,132000.0
305,5,1118,410.0,125914.94594594595,793,507.0,7800,1939,65.0,286.0,0,1950,0,0.0,7,325,5,3,1,0,313,119900.0
306,7,2036,513.0,242247.44736842104,2036,1236.0,215245,1965,150.0,80.0,0,1965,0,0.0,5,0,6,3,1,1,314,375000.0
307,7,1641,546.0,125914.94594594595,832,16.0,9600,1925,60.0,712.0,0,1990,0,0.0,7,809,8,3,0,0,315,178000.0
308,7,1432,432.0,192854.50632911394,716,425.0,7795,2004,71.0,291.0,51,2005,100,0.0,5,716,7,4,1,0,316,188500.0
309,7,2353,484.0,189050.0684931507,1153,692.0,13005,1980,94.0,153.0,195,1980,288,278.0,7,1200,8,4,1,1,317,260000.0
310,8,1959,1025.0,223054.89411764705,1088,0.0,9000,2006,75.0,1088.0,46,2006,208,0.0,5,871,12,4,1,1,318,270000.0
311,7,2646,656.0,288200.24242424243,1372,987.0,9900,1993,90.0,360.0,60,1993,340,256.0,5,1274,4,4,1,1,319,260000.0
312,7,1472,588.0,189050.0684931507,1472,1036.0,14115,1980,112.72801517233948,336.0,48,1980,233,225.0,5,0,6,3,1,0,320,187500.0
313,9,2596,840.0,284706.625,1249,0.0,16259,2006,111.0,1249.0,154,2006,240,370.0,5,1347,9,3,0,1,321,342643.0
314,8,2468,872.0,284706.625,1136,970.0,12099,2004,99.0,166.0,154,2004,184,388.0,5,1332,6,4,0,0,322,354000.0
315,7,2730,576.0,186555.7966101695,1553,28.0,10380,1986,86.0,0.0,96,1987,201,172.0,5,1177,8,4,0,0,323,301000.0
316,3,1163,220.0,125914.94594594595,1163,256.0,5820,1955,49.0,906.0,98,2005,142,0.0,8,0,7,3,0,0,324,126175.0
317,7,2978,564.0,145847.08,1898,0.0,11275,1967,96.0,710.0,0,2007,240,300.0,7,1080,6,4,1,0,325,242000.0
318,5,803,360.0,105716.73529411765,803,116.0,5000,1941,50.0,604.0,0,1950,0,0.0,6,0,12,3,0,0,326,87000.0
319,8,1719,473.0,238772.72727272726,1719,1619.0,10846,1993,32.0,100.0,30,1993,122,0.0,5,0,5,4,1,0,327,324000.0
320,6,1383,292.0,145847.08,1383,565.0,11600,1960,80.0,818.0,45,1960,0,175.0,5,0,4,3,0,1,328,145250.0
321,6,2134,441.0,126334.64912280702,1445,0.0,11888,1916,94.94230565843228,844.0,60,1994,0,0.0,6,689,7,3,0,0,329,214500.0
322,5,1192,189.0,105716.73529411765,596,0.0,6402,1920,60.0,596.0,0,1950,0,0.0,5,596,7,3,0,0,330,78000.0
323,5,1728,352.0,145847.08,1728,40.0,10624,1964,84.84749792355187,1424.0,0,1964,155,84.0,4,0,11,3,0,0,331,119000.0
324,5,1056,308.0,145847.08,1056,846.0,8176,1958,70.0,210.0,0,1992,0,0.0,6,0,8,3,0,1,332,139000.0
325,8,1629,880.0,284706.625,1629,1124.0,10655,2003,85.0,1603.0,0,2004,0,296.0,5,0,10,4,1,1,333,284000.0
326,7,1358,484.0,284706.625,1358,720.0,8198,2004,59.0,638.0,30,2004,192,146.0,5,0,7,4,1,1,334,207000.0
327,6,1638,472.0,192854.50632911394,943,828.0,9042,1998,59.0,115.0,38,1998,100,0.0,5,695,7,3,1,0,335,192000.0
328,5,1786,529.0,242247.44736842104,1619,1249.0,164660,1965,1400.6338518217542,103.0,0,1965,670,0.0,6,167,8,3,0,0,336,228950.0
329,9,1922,676.0,272727.4761904762,1922,1249.0,14157,2005,86.0,673.0,51,2006,178,200.0,5,0,7,4,0,0,337,377426.0
330,7,1536,532.0,196442.92617449665,1536,810.0,9135,2002,70.0,726.0,74,2003,192,113.0,5,0,12,4,1,1,338,214000.0
331,7,1621,440.0,189050.0684931507,1621,213.0,14145,1984,91.0,995.0,45,1998,108,0.0,7,0,5,4,1,1,339,202500.0
332,6,1215,297.0,145847.08,1215,585.0,12400,1958,66.0,630.0,0,1998,0,176.0,7,0,6,3,0,0,340,155000.0
333,8,1908,431.0,242247.44736842104,993,0.0,14191,2002,85.0,967.0,0,2002,135,0.0,5,915,4,4,1,0,341,202900.0
334,4,841,294.0,186555.7966101695,841,0.0,8400,1950,60.0,721.0,0,1950,250,0.0,4,0,9,2,0,0,342,82000.0
335,3,1040,400.0,145847.08,1040,0.0,8544,1949,68.23578899273599,0.0,0,1950,0,340.0,4,0,5,3,0,0,343,87500.0
336,9,1684,564.0,284706.625,1684,28.0,8849,2005,63.0,1656.0,72,2005,495,616.0,5,0,7,5,0,1,344,266000.0
337,5,1112,336.0,98576.4705882353,536,129.0,2592,1976,36.0,175.0,0,1976,182,0.0,3,576,4,3,1,0,345,85000.0
338,6,1577,312.0,126334.64912280702,972,0.0,6435,1939,65.0,972.0,0,1950,0,0.0,5,605,10,3,0,0,346,140200.0
339,6,958,301.0,145847.08,958,498.0,12772,1960,60.27650687637088,460.0,0,1998,0,0.0,8,0,4,3,0,1,347,151500.0
340,6,1478,498.0,145847.08,1478,1270.0,17600,1960,140.5606140299805,208.0,40,1960,0,30.0,5,0,12,3,0,0,348,157500.0
341,7,1626,474.0,284706.625,764,573.0,2448,2003,36.0,191.0,27,2004,0,106.0,5,862,10,4,1,1,349,154000.0
342,9,1869,617.0,284706.625,1869,0.0,7820,2007,68.0,1869.0,54,2007,210,362.0,5,0,12,5,0,1,351,318061.0
343,7,1453,445.0,212565.42857142858,1453,1082.0,5271,1986,42.09630662227428,371.0,80,1986,0,0.0,5,0,12,3,1,1,352,190000.0
344,5,1111,200.0,128219.7,616,236.0,9084,1941,60.0,0.0,0,1950,48,0.0,6,495,3,3,0,0,353,95000.0
345,6,720,484.0,125914.94594594595,720,0.0,8520,1928,60.0,624.0,0,2003,106,0.0,8,0,5,3,0,0,354,105900.0
346,6,1595,240.0,142591.36,1192,388.0,8400,1940,60.0,552.0,0,2000,0,0.0,5,403,6,3,0,0,355,140000.0
347,6,1200,521.0,196442.92617449665,1200,334.0,11249,1995,105.0,322.0,26,1995,0,0.0,5,0,8,4,1,1,356,177500.0
348,6,1167,400.0,192854.50632911394,1167,560.0,9248,1992,73.85821355393523,598.0,26,1992,120,106.0,6,0,7,3,1,1,357,173000.0
349,5,1142,528.0,98576.4705882353,1142,874.0,4224,1976,44.0,268.0,90,1976,536,0.0,5,0,8,3,1,0,358,134000.0
350,5,1352,288.0,212565.42857142858,1352,300.0,6930,1958,92.0,468.0,0,1958,168,120.0,4,0,7,3,0,0,359,130000.0
351,8,1924,592.0,288200.24242424243,1086,956.0,12011,1998,78.0,130.0,75,1998,208,530.0,5,838,6,4,1,1,360,280000.0
352,6,912,470.0,156270.1224489796,912,773.0,7540,1978,35.58447086187257,115.0,0,1978,0,0.0,6,0,6,3,1,1,361,156000.0
353,5,1505,240.0,126334.64912280702,988,399.0,9144,1940,73.02762810739442,484.0,0,1982,0,0.0,5,517,7,3,0,0,362,145000.0
354,7,1922,672.0,128219.7,495,0.0,7301,2003,64.0,0.0,0,2003,0,500.0,5,1427,7,4,0,1,363,198500.0
355,6,987,264.0,104493.75,483,162.0,1680,1972,21.0,321.0,0,2007,250,510.0,8,504,5,3,0,0,364,118000.0
356,6,1574,566.0,189050.0684931507,790,712.0,18800,1976,132.0911167234661,84.0,111,1976,306,120.0,5,784,7,3,1,0,365,190000.0
357,5,1344,468.0,105716.73529411765,672,456.0,10690,1920,59.0,216.0,128,1997,0,0.0,7,672,7,3,0,0,366,147000.0
358,6,1394,514.0,145847.08,1394,609.0,9500,1963,75.87078598209177,785.0,76,1963,0,247.0,5,0,7,3,1,1,367,159000.0
359,6,1431,296.0,145847.08,1431,371.0,9150,1962,101.0,728.0,110,1962,64,305.0,5,0,12,3,1,1,368,165000.0
360,5,1268,244.0,145847.08,1268,540.0,7800,1954,78.0,728.0,98,1954,0,200.0,6,0,3,3,0,0,369,132000.0
361,5,1287,576.0,145847.08,1287,72.0,9830,1959,83.61612269772769,733.0,17,2006,364,0.0,7,0,3,3,0,0,370,162000.0
362,6,1664,460.0,192854.50632911394,953,0.0,8121,2000,64.85754241690181,953.0,40,2000,100,0.0,5,711,1,3,1,1,371,172400.0
363,4,1588,680.0,212565.42857142858,1120,0.0,17120,1959,80.0,0.0,59,1959,0,0.0,4,468,7,3,0,0,372,134432.0
364,6,752,264.0,186555.7966101695,752,623.0,7175,1984,50.0,0.0,0,1984,353,0.0,5,0,2,3,1,0,373,125000.0
365,5,1319,270.0,145847.08,1319,428.0,10634,1953,79.0,0.0,0,1953,66,0.0,6,0,11,3,0,0,374,123000.0
366,7,1928,434.0,196442.92617449665,847,0.0,8200,2003,65.0,847.0,48,2004,100,0.0,5,1081,7,4,1,0,375,219500.0
367,1,904,0.0,128219.7,904,350.0,10020,1922,80.02371321479572,333.0,0,1950,0,0.0,1,0,3,2,0,0,376,61000.0
368,5,914,576.0,196442.92617449665,914,298.0,8846,1996,57.0,572.0,0,1996,0,0.0,5,0,7,4,1,0,377,148000.0
369,8,2466,610.0,223054.89411764705,1580,0.0,11143,2004,102.0,1580.0,214,2005,159,0.0,5,886,12,4,1,1,378,340000.0
370,9,1856,834.0,272727.4761904762,1856,1445.0,11394,2010,88.0,411.0,0,2010,113,350.0,2,0,6,4,0,0,379,394432.0
371,6,1800,463.0,192854.50632911394,1007,0.0,8123,2000,60.0,982.0,63,2000,100,16.0,5,793,6,3,1,0,380,179000.0
372,5,1691,308.0,142591.36,1026,218.0,5000,1924,50.0,808.0,0,1950,0,0.0,6,665,5,3,0,0,381,127000.0
373,7,1301,572.0,223054.89411764705,1301,0.0,7200,2006,60.0,1293.0,121,2006,216,0.0,5,0,8,4,1,1,382,187750.0
374,7,1797,639.0,196442.92617449665,939,0.0,9245,2006,79.0,939.0,53,2006,144,0.0,5,858,4,4,1,1,383,213500.0
375,6,784,360.0,186555.7966101695,784,0.0,9000,1928,60.0,784.0,0,1950,0,0.0,3,0,10,3,0,0,384,76000.0
376,6,1953,501.0,212565.42857142858,1079,985.0,53107,1992,451.7397180171133,595.0,231,1992,216,0.0,5,874,6,4,1,0,385,240000.0
377,8,1269,430.0,194870.88235294117,1269,24.0,3182,2004,43.0,1232.0,20,2005,146,16.0,5,0,4,4,1,0,386,192000.0
378,5,1184,0.0,128219.7,658,0.0,8410,1910,58.0,658.0,151,1996,0,0.0,3,526,5,3,0,0,387,81000.0
379,6,1125,352.0,128219.7,1125,631.0,7200,1976,72.0,410.0,0,1976,296,255.0,6,0,10,3,0,0,388,125000.0
380,7,1479,577.0,196442.92617449665,1479,0.0,9382,1999,93.0,1468.0,25,2000,120,125.0,5,0,7,4,1,1,389,191000.0
381,5,1367,384.0,128219.7,961,241.0,8405,1900,50.0,229.0,130,1950,0,0.0,8,406,4,3,0,0,391,119000.0
382,6,1961,560.0,156270.1224489796,804,690.0,12209,2001,71.0,114.0,192,2002,125,0.0,5,1157,6,3,0,0,392,215000.0
383,5,882,294.0,145847.08,882,0.0,8339,1959,66.5985772952277,0.0,0,1959,0,0.0,7,0,7,3,0,1,393,106500.0
384,4,788,0.0,126334.64912280702,788,266.0,7446,1941,63.33729904448428,522.0,0,1950,0,0.0,5,0,4,3,0,0,394,100000.0
385,5,1034,240.0,125914.94594594595,735,0.0,10134,1940,60.0,735.0,39,1950,0,0.0,6,299,7,3,0,0,395,109000.0
386,5,1144,596.0,128219.7,1144,739.0,9571,1956,68.0,405.0,0,1956,44,0.0,6,0,6,3,0,0,396,129000.0
387,5,894,600.0,196442.92617449665,894,777.0,7200,1972,60.0,117.0,0,1972,215,0.0,5,0,9,3,0,1,397,123000.0
388,5,1812,264.0,145847.08,876,540.0,7590,1962,69.0,324.0,168,1962,0,288.0,5,936,7,3,0,1,398,169500.0
389,5,1077,338.0,105716.73529411765,1077,0.0,8967,1920,60.0,961.0,0,1950,0,0.0,2,0,11,3,0,0,399,67000.0
390,7,1550,438.0,223054.89411764705,1112,812.0,8125,2006,65.0,280.0,168,2007,0,100.0,5,438,10,4,1,0,400,241000.0
391,8,1288,500.0,238772.72727272726,1288,786.0,14963,1996,38.0,474.0,30,1996,120,0.0,5,0,12,4,1,0,401,245500.0
392,7,1310,400.0,196442.92617449665,1310,24.0,8767,2005,65.0,1286.0,0,2005,0,0.0,5,0,7,4,1,0,402,164990.0
393,5,672,240.0,136793.13513513515,672,0.0,10200,1940,60.0,672.0,0,1997,168,0.0,8,0,8,3,0,0,403,108000.0
